target,interval,profit
59,"range(59, 60)",4.857142857142857
59,"range(60, 61)",5.6571428571428575
60,"range(1, 2)",1.157142857142857
60,"range(2, 3)",0.9714285714285716
60,"range(3, 4)",1.8285714285714287
60,"range(4, 5)",2.557142857142857
60,"range(5, 6)",2.314285714285714
60,"range(6, 7)",2.771428571428572
60,"range(7, 8)",3.242857142857143
60,"range(8, 9)",3.442857142857143
60,"range(9, 10)",2.3000000000000003
60,"range(10, 11)",2.5
60,"range(11, 12)",2.2285714285714286
60,"range(12, 13)",2.142857142857143
60,"range(13, 14)",1.742857142857143
60,"range(14, 15)",1.5142857142857142
60,"range(15, 16)",1.542857142857143
60,"range(16, 17)",1.9857142857142855
60,"range(17, 18)",2.1714285714285717
60,"range(18, 19)",2.9857142857142853
60,"range(19, 20)",3.8
60,"range(20, 21)",3.4
60,"range(21, 22)",3.8857142857142857
60,"range(22, 23)",3.814285714285714
60,"range(23, 24)",4.0
60,"range(24, 25)",4.771428571428571
60,"range(25, 26)",4.1
60,"range(26, 27)",4.071428571428571
60,"range(27, 28)",2.642857142857143
60,"range(28, 29)",2.314285714285714
60,"range(29, 30)",2.3714285714285714
60,"range(30, 31)",2.3285714285714287
60,"range(31, 32)",2.1
60,"range(32, 33)",2.6
60,"range(33, 34)",2.957142857142857
60,"range(34, 35)",2.9
60,"range(35, 36)",2.814285714285714
60,"range(36, 37)",2.657142857142857
60,"range(37, 38)",2.6714285714285717
60,"range(38, 39)",1.6428571428571428
60,"range(39, 40)",1.342857142857143
60,"range(40, 41)",1.3285714285714287
60,"range(41, 42)",1.3285714285714287
60,"range(42, 43)",1.3571428571428572
60,"range(43, 44)",1.7714285714285716
60,"range(44, 45)",2.1
60,"range(45, 46)",1.5571428571428572
60,"range(46, 47)",1.2
60,"range(47, 48)",0.8285714285714285
60,"range(48, 49)",0.6428571428571429
60,"range(49, 50)",1.3714285714285714
60,"range(50, 51)",2.0142857142857142
60,"range(51, 52)",1.9285714285714288
60,"range(52, 53)",2.357142857142857
60,"range(53, 54)",3.071428571428572
60,"range(54, 55)",3.1142857142857143
60,"range(55, 56)",2.9
60,"range(56, 57)",3.071428571428572
60,"range(57, 58)",2.8000000000000003
60,"range(58, 59)",2.6
60,"range(59, 60)",2.3857142857142857
60,"range(60, 61)",3.2
61,"range(1, 2)",0.0142857142857142
61,"range(2, 3)",0.01
61,"range(3, 4)",0.0142857142857142
61,"range(4, 5)",0.0142857142857142
61,"range(5, 6)",0.0142857142857142
61,"range(6, 7)",0.01
61,"range(7, 8)",0.01
61,"range(8, 9)",0.0142857142857142
61,"range(9, 10)",0.01
61,"range(10, 11)",0.0142857142857142
61,"range(11, 12)",0.0142857142857142
61,"range(12, 13)",0.0142857142857142
61,"range(13, 14)",0.0142857142857142
61,"range(14, 15)",0.01
61,"range(15, 16)",0.0142857142857142
61,"range(16, 17)",0.0142857142857142
61,"range(17, 18)",0.01
61,"range(18, 19)",0.01
61,"range(19, 20)",0.0142857142857142
61,"range(20, 21)",0.0142857142857142
61,"range(21, 22)",0.0285714285714285
61,"range(22, 23)",0.01
61,"range(23, 24)",0.01
61,"range(24, 25)",0.01
61,"range(25, 26)",0.01
61,"range(26, 27)",0.01
61,"range(27, 28)",0.01
61,"range(28, 29)",0.0285714285714285
61,"range(29, 30)",0.0142857142857142
61,"range(30, 31)",0.01
61,"range(31, 32)",0.0142857142857142
61,"range(32, 33)",0.01
61,"range(33, 34)",0.0142857142857142
61,"range(34, 35)",0.0142857142857142
61,"range(35, 36)",0.3571428571428571
61,"range(36, 37)",0.1142857142857142
61,"range(37, 38)",0.0714285714285714
61,"range(38, 39)",0.0142857142857142
61,"range(39, 40)",0.0428571428571428
61,"range(40, 41)",0.0285714285714285
61,"range(41, 42)",0.0285714285714285
61,"range(42, 43)",2.242857142857143
61,"range(43, 44)",0.01
61,"range(44, 45)",0.01
61,"range(45, 46)",0.0142857142857142
61,"range(46, 47)",0.01
61,"range(47, 48)",0.01
61,"range(48, 49)",0.0142857142857142
61,"range(49, 50)",0.0142857142857142
61,"range(50, 51)",0.0142857142857142
61,"range(51, 52)",0.0285714285714285
61,"range(52, 53)",0.0142857142857142
61,"range(53, 54)",0.0142857142857142
61,"range(54, 55)",0.0142857142857142
61,"range(55, 56)",0.0142857142857142
61,"range(56, 57)",0.01
61,"range(57, 58)",0.01
61,"range(58, 59)",0.01
61,"range(59, 60)",0.01
61,"range(60, 61)",0.0142857142857142
62,"range(1, 2)",2.8857142857142857
62,"range(2, 3)",2.414285714285714
62,"range(3, 4)",1.2857142857142858
62,"range(4, 5)",0.9
62,"range(5, 6)",1.5142857142857142
62,"range(6, 7)",1.6999999999999995
62,"range(7, 8)",2.1
62,"range(8, 9)",2.4285714285714284
62,"range(9, 10)",3.571428571428572
62,"range(10, 11)",3.957142857142857
62,"range(11, 12)",3.985714285714286
62,"range(12, 13)",3.1
62,"range(13, 14)",2.0571428571428574
62,"range(14, 15)",1.8142857142857145
62,"range(15, 16)",2.157142857142857
62,"range(16, 17)",2.2142857142857144
62,"range(17, 18)",2.571428571428572
62,"range(18, 19)",1.8857142857142857
62,"range(19, 20)",1.9428571428571428
62,"range(20, 21)",1.5285714285714285
62,"range(21, 22)",1.9428571428571428
62,"range(22, 23)",1.5714285714285714
62,"range(23, 24)",1.9714285714285715
62,"range(24, 25)",2.442857142857143
62,"range(25, 26)",2.4714285714285715
62,"range(26, 27)",2.1142857142857143
62,"range(27, 28)",2.071428571428572
62,"range(28, 29)",2.1
62,"range(29, 30)",1.6285714285714286
62,"range(30, 31)",1.6285714285714286
62,"range(31, 32)",1.5571428571428572
62,"range(32, 33)",1.1285714285714286
62,"range(33, 34)",1.2428571428571429
62,"range(34, 35)",1.2142857142857142
62,"range(35, 36)",1.5571428571428572
62,"range(36, 37)",1.9285714285714288
62,"range(37, 38)",1.842857142857143
62,"range(38, 39)",1.7857142857142858
62,"range(39, 40)",1.8285714285714287
62,"range(40, 41)",1.8714285714285717
62,"range(41, 42)",1.9142857142857144
62,"range(42, 43)",2.3428571428571425
62,"range(43, 44)",3.457142857142857
62,"range(44, 45)",3.457142857142857
62,"range(45, 46)",3.757142857142857
62,"range(46, 47)",3.971428571428572
62,"range(47, 48)",3.985714285714285
62,"range(48, 49)",3.957142857142857
62,"range(49, 50)",4.485714285714286
62,"range(50, 51)",4.571428571428571
62,"range(51, 52)",4.671428571428572
62,"range(52, 53)",3.985714285714285
62,"range(53, 54)",3.4142857142857146
62,"range(54, 55)",2.842857142857143
62,"range(55, 56)",2.457142857142857
62,"range(56, 57)",1.6
62,"range(57, 58)",1.542857142857143
62,"range(58, 59)",1.7142857142857142
62,"range(59, 60)",2.557142857142857
62,"range(60, 61)",3.242857142857143
63,"range(1, 2)",0.01
63,"range(2, 3)",0.01
63,"range(3, 4)",0.01
63,"range(4, 5)",0.01
63,"range(5, 6)",1.5714285714285714
63,"range(6, 7)",1.5571428571428572
63,"range(7, 8)",1.5571428571428572
63,"range(8, 9)",1.4714285714285715
63,"range(9, 10)",0.01
63,"range(10, 11)",0.01
63,"range(11, 12)",0.01
63,"range(12, 13)",0.01
63,"range(13, 14)",0.01
63,"range(14, 15)",2.6
63,"range(15, 16)",2.742857142857143
63,"range(16, 17)",0.01
63,"range(17, 18)",2.2
63,"range(18, 19)",4.457142857142857
63,"range(19, 20)",4.557142857142857
63,"range(20, 21)",2.2857142857142856
63,"range(21, 22)",0.01
63,"range(22, 23)",0.01
63,"range(23, 24)",0.01
63,"range(24, 25)",0.01
63,"range(25, 26)",0.01
63,"range(26, 27)",0.01
63,"range(27, 28)",0.01
63,"range(28, 29)",0.01
63,"range(29, 30)",0.01
63,"range(30, 31)",1.0714285714285714
63,"range(31, 32)",3.0428571428571423
63,"range(32, 33)",3.157142857142857
63,"range(33, 34)",1.3857142857142857
63,"range(34, 35)",1.2857142857142858
63,"range(35, 36)",2.071428571428572
63,"range(36, 37)",2.0
63,"range(37, 38)",0.01
63,"range(38, 39)",0.01
63,"range(39, 40)",0.01
63,"range(40, 41)",1.3142857142857145
63,"range(41, 42)",2.571428571428572
63,"range(42, 43)",1.2142857142857142
63,"range(43, 44)",1.2285714285714284
63,"range(44, 45)",1.2285714285714284
63,"range(45, 46)",3.2
63,"range(46, 47)",3.185714285714286
63,"range(47, 48)",3.142857142857143
63,"range(48, 49)",2.0
63,"range(49, 50)",2.0
63,"range(50, 51)",2.142857142857143
63,"range(51, 52)",2.1
63,"range(52, 53)",0.9428571428571428
63,"range(53, 54)",0.9714285714285714
63,"range(54, 55)",0.01
63,"range(55, 56)",0.01
63,"range(56, 57)",0.01
63,"range(57, 58)",0.01
63,"range(58, 59)",0.01
63,"range(59, 60)",1.3857142857142857
63,"range(60, 61)",1.3857142857142857
64,"range(1, 2)",2.8714285714285714
64,"range(2, 3)",4.271428571428571
64,"range(3, 4)",4.557142857142857
64,"range(4, 5)",3.7571428571428567
64,"range(5, 6)",6.528571428571429
64,"range(6, 7)",6.1000000000000005
64,"range(7, 8)",5.642857142857143
64,"range(8, 9)",2.128571428571429
64,"range(9, 10)",1.042857142857143
64,"range(10, 11)",2.142857142857143
64,"range(11, 12)",6.342857142857143
64,"range(12, 13)",6.485714285714287
64,"range(13, 14)",8.471428571428572
64,"range(14, 15)",6.257142857142857
64,"range(15, 16)",6.214285714285714
64,"range(16, 17)",2.8428571428571425
64,"range(17, 18)",0.7714285714285715
64,"range(18, 19)",1.7714285714285711
64,"range(19, 20)",1.8142857142857145
64,"range(20, 21)",2.657142857142857
64,"range(21, 22)",1.6857142857142855
64,"range(22, 23)",1.6714285714285713
64,"range(23, 24)",1.842857142857143
64,"range(24, 25)",0.8428571428571429
64,"range(25, 26)",1.0714285714285714
64,"range(26, 27)",4.014285714285714
64,"range(27, 28)",3.0285714285714285
64,"range(28, 29)",3.0285714285714285
64,"range(29, 30)",4.542857142857143
64,"range(30, 31)",6.285714285714286
64,"range(31, 32)",9.671428571428573
64,"range(32, 33)",7.114285714285714
64,"range(33, 34)",3.0
64,"range(34, 35)",5.914285714285714
64,"range(35, 36)",4.9
64,"range(36, 37)",4.971428571428571
64,"range(37, 38)",3.257142857142857
64,"range(38, 39)",5.242857142857142
64,"range(39, 40)",5.342857142857143
64,"range(40, 41)",4.514285714285714
64,"range(41, 42)",2.157142857142857
64,"range(42, 43)",0.7714285714285715
64,"range(43, 44)",0.6571428571428571
64,"range(44, 45)",0.6285714285714284
64,"range(45, 46)",5.228571428571429
64,"range(46, 47)",5.328571428571428
64,"range(47, 48)",2.585714285714286
64,"range(48, 49)",0.0142857142857142
64,"range(49, 50)",2.357142857142857
64,"range(50, 51)",3.028571428571429
64,"range(51, 52)",2.914285714285714
64,"range(52, 53)",2.4714285714285715
64,"range(53, 54)",2.657142857142857
64,"range(54, 55)",3.128571428571429
64,"range(55, 56)",6.3
64,"range(56, 57)",7.485714285714286
64,"range(57, 58)",5.471428571428571
64,"range(58, 59)",5.6000000000000005
64,"range(59, 60)",7.014285714285714
64,"range(60, 61)",4.985714285714286
65,"range(1, 2)",4.014285714285714
65,"range(2, 3)",4.257142857142857
65,"range(3, 4)",2.642857142857143
65,"range(4, 5)",1.8714285714285717
65,"range(5, 6)",1.4285714285714286
65,"range(6, 7)",2.0285714285714285
65,"range(7, 8)",1.8714285714285717
65,"range(8, 9)",0.01
65,"range(9, 10)",3.5142857142857147
65,"range(10, 11)",3.8428571428571434
65,"range(11, 12)",3.857142857142857
65,"range(12, 13)",3.5285714285714285
65,"range(13, 14)",3.985714285714285
65,"range(14, 15)",1.9428571428571428
65,"range(15, 16)",3.185714285714285
65,"range(16, 17)",1.3857142857142857
65,"range(17, 18)",1.9857142857142855
65,"range(18, 19)",1.1857142857142855
65,"range(19, 20)",1.1857142857142855
65,"range(20, 21)",1.2285714285714284
65,"range(21, 22)",2.7285714285714286
65,"range(22, 23)",3.5285714285714285
65,"range(23, 24)",3.528571428571429
65,"range(24, 25)",2.742857142857143
65,"range(25, 26)",1.9428571428571428
65,"range(26, 27)",2.414285714285714
65,"range(27, 28)",2.914285714285714
65,"range(28, 29)",2.7571428571428567
65,"range(29, 30)",1.657142857142857
65,"range(30, 31)",0.01
65,"range(31, 32)",0.01
65,"range(32, 33)",0.01
65,"range(33, 34)",1.4857142857142858
65,"range(34, 35)",5.585714285714286
65,"range(35, 36)",1.1714285714285713
65,"range(36, 37)",1.8857142857142857
65,"range(37, 38)",1.9714285714285715
65,"range(38, 39)",3.357142857142857
65,"range(39, 40)",4.214285714285714
65,"range(40, 41)",1.1285714285714286
65,"range(41, 42)",2.642857142857143
65,"range(42, 43)",3.2857142857142856
65,"range(43, 44)",5.271428571428571
65,"range(44, 45)",5.1000000000000005
65,"range(45, 46)",5.771428571428572
65,"range(46, 47)",3.5285714285714285
65,"range(47, 48)",1.7714285714285716
65,"range(48, 49)",1.8571428571428568
65,"range(49, 50)",1.5571428571428572
65,"range(50, 51)",1.9857142857142855
65,"range(51, 52)",2.185714285714286
65,"range(52, 53)",0.01
65,"range(53, 54)",0.01
65,"range(54, 55)",0.9571428571428572
65,"range(55, 56)",0.01
65,"range(56, 57)",0.01
65,"range(57, 58)",0.01
65,"range(58, 59)",1.5142857142857142
65,"range(59, 60)",1.1
65,"range(60, 61)",1.6428571428571428
66,"range(1, 2)",0.01
66,"range(2, 3)",0.0142857142857142
66,"range(3, 4)",0.01
66,"range(4, 5)",0.01
66,"range(5, 6)",0.01
66,"range(6, 7)",0.01
66,"range(7, 8)",0.01
66,"range(8, 9)",0.01
66,"range(9, 10)",0.01
66,"range(10, 11)",0.01
66,"range(11, 12)",0.01
66,"range(12, 13)",0.01
66,"range(13, 14)",0.01
66,"range(14, 15)",0.01
66,"range(15, 16)",0.01
66,"range(16, 17)",0.01
66,"range(17, 18)",2.7857142857142856
66,"range(18, 19)",2.7142857142857144
66,"range(19, 20)",2.6714285714285717
66,"range(20, 21)",0.01
66,"range(21, 22)",0.0142857142857142
66,"range(22, 23)",0.0142857142857142
66,"range(23, 24)",2.442857142857143
66,"range(24, 25)",3.142857142857143
66,"range(25, 26)",0.5571428571428572
66,"range(26, 27)",0.5285714285714286
66,"range(27, 28)",0.2428571428571428
66,"range(28, 29)",0.1142857142857143
66,"range(29, 30)",0.1142857142857143
66,"range(30, 31)",0.0142857142857142
66,"range(31, 32)",0.01
66,"range(32, 33)",0.0285714285714285
66,"range(33, 34)",0.01
66,"range(34, 35)",0.01
66,"range(35, 36)",0.0142857142857142
66,"range(36, 37)",0.01
66,"range(37, 38)",0.0142857142857142
66,"range(38, 39)",0.0428571428571428
66,"range(39, 40)",0.0142857142857142
66,"range(40, 41)",2.128571428571429
66,"range(41, 42)",2.128571428571429
66,"range(42, 43)",2.1
66,"range(43, 44)",0.01
66,"range(44, 45)",0.0142857142857142
66,"range(45, 46)",0.0142857142857142
66,"range(46, 47)",0.01
66,"range(47, 48)",0.01
66,"range(48, 49)",0.0285714285714285
66,"range(49, 50)",0.01
66,"range(50, 51)",0.01
66,"range(51, 52)",0.01
66,"range(52, 53)",0.01
66,"range(53, 54)",0.01
66,"range(54, 55)",0.01
66,"range(55, 56)",0.01
66,"range(56, 57)",0.01
66,"range(57, 58)",0.01
66,"range(58, 59)",0.01
66,"range(59, 60)",0.0142857142857142
66,"range(60, 61)",0.01
67,"range(1, 2)",0.01
67,"range(2, 3)",0.01
67,"range(3, 4)",0.01
67,"range(4, 5)",0.01
67,"range(5, 6)",0.01
67,"range(6, 7)",0.01
67,"range(7, 8)",0.01
67,"range(8, 9)",0.01
67,"range(9, 10)",0.01
67,"range(10, 11)",0.01
67,"range(11, 12)",0.01
67,"range(12, 13)",0.01
67,"range(13, 14)",0.01
67,"range(14, 15)",0.01
67,"range(15, 16)",0.01
67,"range(16, 17)",0.01
67,"range(17, 18)",0.01
67,"range(18, 19)",0.01
67,"range(19, 20)",0.01
67,"range(20, 21)",2.3714285714285714
67,"range(21, 22)",2.3428571428571425
67,"range(22, 23)",2.3285714285714287
67,"range(23, 24)",0.01
67,"range(24, 25)",0.01
67,"range(25, 26)",0.01
67,"range(26, 27)",0.01
67,"range(27, 28)",0.01
67,"range(28, 29)",0.01
67,"range(29, 30)",0.01
67,"range(30, 31)",0.01
67,"range(31, 32)",0.01
67,"range(32, 33)",0.01
67,"range(33, 34)",0.01
67,"range(34, 35)",0.01
67,"range(35, 36)",0.01
67,"range(36, 37)",0.01
67,"range(37, 38)",0.01
67,"range(38, 39)",0.01
67,"range(39, 40)",1.042857142857143
67,"range(40, 41)",1.0142857142857142
67,"range(41, 42)",1.0142857142857142
67,"range(42, 43)",1.0714285714285714
67,"range(43, 44)",1.0857142857142856
67,"range(44, 45)",1.0285714285714287
67,"range(45, 46)",1.1
67,"range(46, 47)",0.01
67,"range(47, 48)",0.01
67,"range(48, 49)",0.01
67,"range(49, 50)",0.01
67,"range(50, 51)",0.01
67,"range(51, 52)",0.01
67,"range(52, 53)",0.01
67,"range(53, 54)",0.01
67,"range(54, 55)",0.01
67,"range(55, 56)",0.01
67,"range(56, 57)",0.01
67,"range(57, 58)",0.01
67,"range(58, 59)",0.01
67,"range(59, 60)",0.01
67,"range(60, 61)",0.01
68,"range(1, 2)",0.01
68,"range(2, 3)",0.01
68,"range(3, 4)",0.01
68,"range(4, 5)",0.01
68,"range(5, 6)",0.01
68,"range(6, 7)",0.01
68,"range(7, 8)",0.01
68,"range(8, 9)",0.01
68,"range(9, 10)",0.01
68,"range(10, 11)",0.01
68,"range(11, 12)",0.01
68,"range(12, 13)",0.01
68,"range(13, 14)",1.3714285714285714
68,"range(14, 15)",1.4428571428571428
68,"range(15, 16)",1.4285714285714286
68,"range(16, 17)",1.4142857142857144
68,"range(17, 18)",1.5
68,"range(18, 19)",0.01
68,"range(19, 20)",0.01
68,"range(20, 21)",0.01
68,"range(21, 22)",0.01
68,"range(22, 23)",0.01
68,"range(23, 24)",0.01
68,"range(24, 25)",0.01
68,"range(25, 26)",0.01
68,"range(26, 27)",0.01
68,"range(27, 28)",0.01
68,"range(28, 29)",0.01
68,"range(29, 30)",1.4
68,"range(30, 31)",1.4285714285714286
68,"range(31, 32)",1.4428571428571428
68,"range(32, 33)",1.4428571428571428
68,"range(33, 34)",1.5
68,"range(34, 35)",0.01
68,"range(35, 36)",0.01
68,"range(36, 37)",0.01
68,"range(37, 38)",0.01
68,"range(38, 39)",0.01
68,"range(39, 40)",0.01
68,"range(40, 41)",0.01
68,"range(41, 42)",0.01
68,"range(42, 43)",0.01
68,"range(43, 44)",0.01
68,"range(44, 45)",0.01
68,"range(45, 46)",0.01
68,"range(46, 47)",0.01
68,"range(47, 48)",0.01
68,"range(48, 49)",0.01
68,"range(49, 50)",0.01
68,"range(50, 51)",0.01
68,"range(51, 52)",1.2857142857142858
68,"range(52, 53)",1.2714285714285716
68,"range(53, 54)",1.1142857142857143
68,"range(54, 55)",1.1428571428571428
68,"range(55, 56)",1.1428571428571428
68,"range(56, 57)",1.1142857142857143
68,"range(57, 58)",0.01
68,"range(58, 59)",0.01
68,"range(59, 60)",0.01
68,"range(60, 61)",0.01
69,"range(1, 2)",0.01
69,"range(2, 3)",0.01
69,"range(3, 4)",0.01
69,"range(4, 5)",0.01
69,"range(5, 6)",0.01
69,"range(6, 7)",0.01
69,"range(7, 8)",0.01
69,"range(8, 9)",0.01
69,"range(9, 10)",1.5714285714285714
69,"range(10, 11)",5.214285714285714
69,"range(11, 12)",1.4714285714285715
69,"range(12, 13)",1.4428571428571428
69,"range(13, 14)",0.0142857142857142
69,"range(14, 15)",0.01
69,"range(15, 16)",0.01
69,"range(16, 17)",2.8000000000000003
69,"range(17, 18)",0.01
69,"range(18, 19)",0.01
69,"range(19, 20)",0.01
69,"range(20, 21)",0.01
69,"range(21, 22)",0.0142857142857142
69,"range(22, 23)",0.01
69,"range(23, 24)",0.01
69,"range(24, 25)",0.01
69,"range(25, 26)",0.01
69,"range(26, 27)",0.01
69,"range(27, 28)",0.01
69,"range(28, 29)",0.01
69,"range(29, 30)",0.01
69,"range(30, 31)",0.01
69,"range(31, 32)",0.01
69,"range(32, 33)",0.01
69,"range(33, 34)",0.01
69,"range(34, 35)",1.4
69,"range(35, 36)",1.3
69,"range(36, 37)",1.4285714285714286
69,"range(37, 38)",1.3714285714285714
69,"range(38, 39)",0.01
69,"range(39, 40)",0.01
69,"range(40, 41)",0.01
69,"range(41, 42)",0.01
69,"range(42, 43)",0.01
69,"range(43, 44)",2.2142857142857144
69,"range(44, 45)",2.142857142857143
69,"range(45, 46)",0.01
69,"range(46, 47)",1.2571428571428571
69,"range(47, 48)",1.2714285714285716
69,"range(48, 49)",1.2857142857142858
69,"range(49, 50)",1.2
69,"range(50, 51)",1.2428571428571429
69,"range(51, 52)",0.01
69,"range(52, 53)",0.01
69,"range(53, 54)",0.01
69,"range(54, 55)",0.01
69,"range(55, 56)",0.9142857142857144
69,"range(56, 57)",0.8857142857142858
69,"range(57, 58)",0.8857142857142858
69,"range(58, 59)",1.0142857142857142
69,"range(59, 60)",0.7714285714285715
69,"range(60, 61)",1.0
70,"range(1, 2)",0.01
70,"range(2, 3)",0.01
70,"range(3, 4)",0.01
70,"range(4, 5)",0.01
70,"range(5, 6)",0.01
70,"range(6, 7)",0.01
70,"range(7, 8)",0.01
70,"range(8, 9)",0.4428571428571429
70,"range(9, 10)",0.4571428571428572
70,"range(10, 11)",0.4285714285714285
70,"range(11, 12)",0.01
70,"range(12, 13)",0.01
70,"range(13, 14)",0.01
70,"range(14, 15)",0.01
70,"range(15, 16)",0.01
70,"range(16, 17)",0.01
70,"range(17, 18)",0.01
70,"range(18, 19)",0.01
70,"range(19, 20)",0.01
70,"range(20, 21)",4.4
70,"range(21, 22)",4.457142857142857
70,"range(22, 23)",1.157142857142857
70,"range(23, 24)",1.0571428571428572
70,"range(24, 25)",0.01
70,"range(25, 26)",0.01
70,"range(26, 27)",0.01
70,"range(27, 28)",0.01
70,"range(28, 29)",0.01
70,"range(29, 30)",0.01
70,"range(30, 31)",0.01
70,"range(31, 32)",0.01
70,"range(32, 33)",0.01
70,"range(33, 34)",0.01
70,"range(34, 35)",0.01
70,"range(35, 36)",0.01
70,"range(36, 37)",0.01
70,"range(37, 38)",0.01
70,"range(38, 39)",0.01
70,"range(39, 40)",0.01
70,"range(40, 41)",0.01
70,"range(41, 42)",0.01
70,"range(42, 43)",0.01
70,"range(43, 44)",0.01
70,"range(44, 45)",0.01
70,"range(45, 46)",0.01
70,"range(46, 47)",0.01
70,"range(47, 48)",0.01
70,"range(48, 49)",0.01
70,"range(49, 50)",0.01
70,"range(50, 51)",0.01
70,"range(51, 52)",0.01
70,"range(52, 53)",0.01
70,"range(53, 54)",0.01
70,"range(54, 55)",0.01
70,"range(55, 56)",0.01
70,"range(56, 57)",0.01
70,"range(57, 58)",0.01
70,"range(58, 59)",0.01
70,"range(59, 60)",0.01
70,"range(60, 61)",0.01
71,"range(1, 2)",1.0285714285714287
71,"range(2, 3)",0.6428571428571429
71,"range(3, 4)",1.0714285714285714
71,"range(4, 5)",1.7
71,"range(5, 6)",0.9142857142857144
71,"range(6, 7)",2.0571428571428574
71,"range(7, 8)",0.7571428571428571
71,"range(8, 9)",0.8428571428571429
71,"range(9, 10)",0.8142857142857143
71,"range(10, 11)",0.7857142857142857
71,"range(11, 12)",0.7857142857142857
71,"range(12, 13)",0.4285714285714285
71,"range(13, 14)",0.4142857142857142
71,"range(14, 15)",0.4142857142857142
71,"range(15, 16)",0.7714285714285715
71,"range(16, 17)",0.8285714285714286
71,"range(17, 18)",0.7857142857142857
71,"range(18, 19)",0.3857142857142857
71,"range(19, 20)",0.3857142857142857
71,"range(20, 21)",0.01
71,"range(21, 22)",1.2857142857142858
71,"range(22, 23)",2.0285714285714285
71,"range(23, 24)",2.0142857142857142
71,"range(24, 25)",2.0
71,"range(25, 26)",1.6285714285714286
71,"range(26, 27)",1.2428571428571429
71,"range(27, 28)",1.1857142857142855
71,"range(28, 29)",1.157142857142857
71,"range(29, 30)",0.7714285714285715
71,"range(30, 31)",0.7428571428571429
71,"range(31, 32)",1.1285714285714286
71,"range(32, 33)",0.7571428571428572
71,"range(33, 34)",0.7285714285714285
71,"range(34, 35)",0.7999999999999999
71,"range(35, 36)",0.7857142857142857
71,"range(36, 37)",0.4142857142857142
71,"range(37, 38)",0.7857142857142857
71,"range(38, 39)",0.01
71,"range(39, 40)",0.01
71,"range(40, 41)",0.01
71,"range(41, 42)",0.01
71,"range(42, 43)",0.01
71,"range(43, 44)",0.01
71,"range(44, 45)",0.01
71,"range(45, 46)",0.01
71,"range(46, 47)",0.01
71,"range(47, 48)",0.01
71,"range(48, 49)",0.01
71,"range(49, 50)",0.01
71,"range(50, 51)",0.01
71,"range(51, 52)",0.3571428571428571
71,"range(52, 53)",0.3714285714285714
71,"range(53, 54)",0.01
71,"range(54, 55)",0.3571428571428571
71,"range(55, 56)",0.3714285714285714
71,"range(56, 57)",0.3857142857142857
71,"range(57, 58)",0.7857142857142857
71,"range(58, 59)",0.7714285714285715
71,"range(59, 60)",0.7428571428571429
71,"range(60, 61)",0.7714285714285715
72,"range(1, 2)",0.0714285714285714
72,"range(2, 3)",0.3999999999999999
72,"range(3, 4)",0.3857142857142857
72,"range(4, 5)",0.3714285714285714
72,"range(5, 6)",0.4142857142857142
72,"range(6, 7)",0.01
72,"range(7, 8)",0.01
72,"range(8, 9)",0.01
72,"range(9, 10)",0.01
72,"range(10, 11)",0.01
72,"range(11, 12)",0.01
72,"range(12, 13)",0.01
72,"range(13, 14)",0.01
72,"range(14, 15)",0.01
72,"range(15, 16)",0.01
72,"range(16, 17)",0.01
72,"range(17, 18)",0.01
72,"range(18, 19)",0.01
72,"range(19, 20)",0.01
72,"range(20, 21)",0.01
72,"range(21, 22)",0.4428571428571429
72,"range(22, 23)",0.4428571428571429
72,"range(23, 24)",0.4428571428571429
72,"range(24, 25)",0.4428571428571429
72,"range(25, 26)",0.4428571428571429
72,"range(26, 27)",0.4285714285714285
72,"range(27, 28)",2.1
72,"range(28, 29)",1.6428571428571428
72,"range(29, 30)",1.8
72,"range(30, 31)",4.057142857142857
72,"range(31, 32)",4.128571428571429
72,"range(32, 33)",6.414285714285714
72,"range(33, 34)",3.7285714285714286
72,"range(34, 35)",0.4571428571428572
72,"range(35, 36)",0.4428571428571429
72,"range(36, 37)",0.8857142857142858
72,"range(37, 38)",0.9000000000000001
72,"range(38, 39)",0.8714285714285713
72,"range(39, 40)",1.3285714285714287
72,"range(40, 41)",1.3142857142857145
72,"range(41, 42)",1.3285714285714287
72,"range(42, 43)",0.8714285714285713
72,"range(43, 44)",1.3
72,"range(44, 45)",1.7428571428571429
72,"range(45, 46)",1.3142857142857145
72,"range(46, 47)",1.2714285714285716
72,"range(47, 48)",0.8714285714285713
72,"range(48, 49)",0.7857142857142857
72,"range(49, 50)",0.3285714285714285
72,"range(50, 51)",0.3285714285714285
72,"range(51, 52)",0.3
72,"range(52, 53)",0.3142857142857143
72,"range(53, 54)",0.3
72,"range(54, 55)",0.3
72,"range(55, 56)",0.01
72,"range(56, 57)",0.01
72,"range(57, 58)",0.01
72,"range(58, 59)",0.01
72,"range(59, 60)",0.01
72,"range(60, 61)",0.01
73,"range(1, 2)",0.01
73,"range(2, 3)",0.01
73,"range(3, 4)",0.01
73,"range(4, 5)",0.01
73,"range(5, 6)",0.01
73,"range(6, 7)",0.01
73,"range(7, 8)",0.4142857142857142
73,"range(8, 9)",0.4142857142857142
73,"range(9, 10)",0.4285714285714285
73,"range(10, 11)",0.01
73,"range(11, 12)",0.4285714285714285
73,"range(12, 13)",0.01
73,"range(13, 14)",0.01
73,"range(14, 15)",0.01
73,"range(15, 16)",0.01
73,"range(16, 17)",0.01
